Brand,Model,Year,Price,Trim,URL,Image Paths,Length (mm),Width (mm),Height (mm),Wheelbase (mm),Number of Seats,Combined Maximum Power (HP @ RPM),Combined Maximum Torque (N.m @ RPM),Maximum Speed (Km/h),Acceleration (0 - 100 km/h),Fuel Tank Capacity (Litre),Combined Fuel/Energy Consumption (Liter/100 KM),Cylinders,Recommend Fuel Grade,Number of Gears
BAIC,BJ30,2025,"1,745,000 EGP",Off Road Hybrid,https://www.contactcars.com/en/new-cars/baic-bj30/1e8ae7f8519c,images\BAIC BJ30 2025\car_img_1.jpg; images\BAIC BJ30 2025\car_img_2.jpg; images\BAIC BJ30 2025\car_img_3.jpg; images\BAIC BJ30 2025\car_img_4.jpg; images\BAIC BJ30 2025\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,BJ30,2025,"1,675,000 EGP",Ultra Hybrid,https://www.contactcars.com/en/new-cars/baic-bj30/3cc3f8d3b59b,images\BAIC BJ30 2025\car_img_1.jpg; images\BAIC BJ30 2025\car_img_2.jpg; images\BAIC BJ30 2025\car_img_3.jpg; images\BAIC BJ30 2025\car_img_4.jpg; images\BAIC BJ30 2025\car_img_5.jpg; images\BAIC BJ30 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,U5 Plus,2026,"769,900 EGP",High Line,https://www.contactcars.com/en/new-cars/baic-u5_plus/3f95d0e1cd15,images\BAIC U5 Plus 2026\car_img_1.jpg; images\BAIC U5 Plus 2026\car_img_2.jpg; images\BAIC U5 Plus 2026\car_img_3.jpg; images\BAIC U5 Plus 2026\car_img_4.jpg; images\BAIC U5 Plus 2026\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,U5 Plus,2026,"854,900 EGP",Top Line,https://www.contactcars.com/en/new-cars/baic-u5_plus/80796614c12e,images\BAIC U5 Plus 2026\car_img_1.jpg; images\BAIC U5 Plus 2026\car_img_2.jpg; images\BAIC U5 Plus 2026\car_img_3.jpg; images\BAIC U5 Plus 2026\car_img_4.jpg; images\BAIC U5 Plus 2026\car_img_5.jpg; images\BAIC U5 Plus 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,U5 Plus,2026,"724,900 EGP",Comfort,https://www.contactcars.com/en/new-cars/baic-u5_plus/be005dd4a229,images\BAIC U5 Plus 2026\car_img_1.jpg; images\BAIC U5 Plus 2026\car_img_2.jpg; images\BAIC U5 Plus 2026\car_img_3.jpg; images\BAIC U5 Plus 2026\car_img_4.jpg; images\BAIC U5 Plus 2026\car_img_5.jpg; images\BAIC U5 Plus 2026\car_img_6.jpg; images\BAIC U5 Plus 2026\car_img_7.jpg; images\BAIC U5 Plus 2026\car_img_8.jpg; images\BAIC U5 Plus 2026\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,X7,2025,"1,379,900 EGP",High Line,https://www.contactcars.com/en/new-cars/baic-x7/212807247510,images\BAIC X7 2025\car_img_1.jpg; images\BAIC X7 2025\car_img_2.jpg; images\BAIC X7 2025\car_img_3.jpg; images\BAIC X7 2025\car_img_4.jpg; images\BAIC X7 2025\car_img_5.jpg; images\BAIC X7 2025\car_img_6.jpg; images\BAIC X7 2025\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,X7,2025,"1,454,900 EGP",Top Line,https://www.contactcars.com/en/new-cars/baic-x7/7f7c1869f43d,images\BAIC X7 2025\car_img_1.jpg; images\BAIC X7 2025\car_img_2.jpg; images\BAIC X7 2025\car_img_3.jpg; images\BAIC X7 2025\car_img_4.jpg; images\BAIC X7 2025\car_img_5.jpg; images\BAIC X7 2025\car_img_6.jpg; images\BAIC X7 2025\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,X7,2025,"1,529,900 EGP",Premium Line,https://www.contactcars.com/en/new-cars/baic-x7/982a48e6484c,images\BAIC X7 2025\car_img_1.jpg; images\BAIC X7 2025\car_img_2.jpg; images\BAIC X7 2025\car_img_3.jpg; images\BAIC X7 2025\car_img_4.jpg; images\BAIC X7 2025\car_img_5.jpg; images\BAIC X7 2025\car_img_6.jpg; images\BAIC X7 2025\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,X 55,2025,"1,099,990 EGP",High Line,https://www.contactcars.com/en/new-cars/baic-x_55/4fa857e28011,images\BAIC X 55 2025\car_img_1.jpg; images\BAIC X 55 2025\car_img_2.jpg; images\BAIC X 55 2025\car_img_3.jpg; images\BAIC X 55 2025\car_img_4.jpg; images\BAIC X 55 2025\car_img_5.jpg; images\BAIC X 55 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,X 55,2025,"1,199,900 EGP",Top Line,https://www.contactcars.com/en/new-cars/baic-x_55/d0aec17feef6,images\BAIC X 55 2025\car_img_1.jpg; images\BAIC X 55 2025\car_img_2.jpg; images\BAIC X 55 2025\car_img_3.jpg; images\BAIC X 55 2025\car_img_4.jpg; images\BAIC X 55 2025\car_img_5.jpg; images\BAIC X 55 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAIC,X 55,2025,"1,314,900 EGP",Premium Line,https://www.contactcars.com/en/new-cars/baic-x_55/e94fe7227453,images\BAIC X 55 2025\car_img_1.jpg; images\BAIC X 55 2025\car_img_2.jpg; images\BAIC X 55 2025\car_img_3.jpg; images\BAIC X 55 2025\car_img_4.jpg; images\BAIC X 55 2025\car_img_5.jpg; images\BAIC X 55 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bestune,B70,2025,"1,305,000 EGP",Deluxe,https://www.contactcars.com/en/new-cars/bestune-b70/61914a0a242907f7b92907f5,images\Bestune B70 2025\car_img_1.jpg; images\Bestune B70 2025\car_img_2.jpg; images\Bestune B70 2025\car_img_3.jpg; images\Bestune B70 2025\car_img_4.jpg; images\Bestune B70 2025\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bestune,B70,2025,"1,325,000 EGP",Premium,https://www.contactcars.com/en/new-cars/bestune-b70/650a61ff61894d109f923700b96e6ebc,images\Bestune B70 2025\car_img_1.jpg; images\Bestune B70 2025\car_img_2.jpg; images\Bestune B70 2025\car_img_3.jpg; images\Bestune B70 2025\car_img_4.jpg; images\Bestune B70 2025\car_img_5.jpg; images\Bestune B70 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bestune,T55,2025,"1,055,000 EGP",Premium Plus,https://www.contactcars.com/en/new-cars/bestune-t55/61936b924844a7177d904d6d,images\Bestune T55 2025\car_img_1.jpg; images\Bestune T55 2025\car_img_2.jpg; images\Bestune T55 2025\car_img_3.jpg; images\Bestune T55 2025\car_img_4.jpg; images\Bestune T55 2025\car_img_5.jpg; images\Bestune T55 2025\car_img_6.jpg; images\Bestune T55 2025\car_img_7.jpg,4437,1850,1625,2650,5,169,258,190,N/A,50,7,4,95,7
Bestune,T77,2023,"1,070,000 EGP",1.5 A/T Turbo Comfort,https://www.contactcars.com/en/new-cars/bestune-t77/61914c99fb4d4dc7d76cc94e,images\Bestune T77 2023\car_img_1.jpg; images\Bestune T77 2023\car_img_2.jpg; images\Bestune T77 2023\car_img_3.jpg; images\Bestune T77 2023\car_img_4.jpg; images\Bestune T77 2023\car_img_5.jpg; images\Bestune T77 2023\car_img_6.jpg; images\Bestune T77 2023\car_img_7.jpg; images\Bestune T77 2023\car_img_8.jpg; images\Bestune T77 2023\car_img_9.jpg,4525,1845,1615,2700,5,167,258 nm,192 Kmph,N/A,45,7,4,95,7
Bestune,T77,2025,"1,275,000 EGP",Premium,https://www.contactcars.com/en/new-cars/bestune-t77/61914cb1242907f7b929082c,images\Bestune T77 2025\car_img_1.jpg; images\Bestune T77 2025\car_img_2.jpg; images\Bestune T77 2025\car_img_3.jpg; images\Bestune T77 2025\car_img_4.jpg; images\Bestune T77 2025\car_img_5.jpg; images\Bestune T77 2025\car_img_6.jpg,4525,1845,1615,2700,5,167,258,192 Kmph,N/A,45,7,4,95,7
BMW,118i,2025,"2,450,000 EGP",M Sport,https://www.contactcars.com/en/new-cars/bmw-118i/57de04c4bb42,images\BMW 118i 2025\car_img_1.jpg; images\BMW 118i 2025\car_img_2.jpg; images\BMW 118i 2025\car_img_3.jpg; images\BMW 118i 2025\car_img_4.jpg; images\BMW 118i 2025\car_img_5.jpg; images\BMW 118i 2025\car_img_6.jpg; images\BMW 118i 2025\car_img_7.jpg; images\BMW 118i 2025\car_img_8.jpg,4361,1800,1459,2670,5,140,220,215,8٫7,N/A,5٫9,3,N/A,7
BMW,218,2025,"2,650,000 EGP",M Sport,https://www.contactcars.com/en/new-cars/bmw-218/d316d78a457b,images\BMW 218 2025\car_img_1.jpg; images\BMW 218 2025\car_img_2.jpg; images\BMW 218 2025\car_img_3.jpg; images\BMW 218 2025\car_img_4.jpg; images\BMW 218 2025\car_img_5.jpg; images\BMW 218 2025\car_img_6.jpg; images\BMW 218 2025\car_img_7.jpg; images\BMW 218 2025\car_img_8.jpg; images\BMW 218 2025\car_img_9.jpg; images\BMW 218 2025\car_img_10.jpg; images\BMW 218 2025\car_img_11.jpg,4548,1800,1420,2670,5,140,220,215,8٫7,N/A,5٫9,3,N/A,7
BMW,320i,2025,"3,600,000 EGP",M-Sport,https://www.contactcars.com/en/new-cars/bmw-320i/6b76bc7a5a0a,images\BMW 320i 2025\car_img_1.jpg; images\BMW 320i 2025\car_img_2.jpg; images\BMW 320i 2025\car_img_3.jpg; images\BMW 320i 2025\car_img_4.jpg; images\BMW 320i 2025\car_img_5.jpg; images\BMW 320i 2025\car_img_6.jpg; images\BMW 320i 2025\car_img_7.jpg; images\BMW 320i 2025\car_img_8.jpg; images\BMW 320i 2025\car_img_9.jpg; images\BMW 320i 2025\car_img_10.jpg; images\BMW 320i 2025\car_img_11.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,320i,2025,"3,150,000 EGP",Advantage,https://www.contactcars.com/en/new-cars/bmw-320i/77ed1bf6e86f,images\BMW 320i 2025\car_img_1.jpg; images\BMW 320i 2025\car_img_2.jpg; images\BMW 320i 2025\car_img_3.jpg; images\BMW 320i 2025\car_img_4.jpg; images\BMW 320i 2025\car_img_5.jpg; images\BMW 320i 2025\car_img_6.jpg; images\BMW 320i 2025\car_img_7.jpg; images\BMW 320i 2025\car_img_8.jpg; images\BMW 320i 2025\car_img_9.jpg; images\BMW 320i 2025\car_img_10.jpg; images\BMW 320i 2025\car_img_11.jpg; images\BMW 320i 2025\car_img_12.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,320i,2025,"3,350,000 EGP",Luxury,https://www.contactcars.com/en/new-cars/bmw-320i/a5b18610bde6,images\BMW 320i 2025\car_img_1.jpg; images\BMW 320i 2025\car_img_2.jpg; images\BMW 320i 2025\car_img_3.jpg; images\BMW 320i 2025\car_img_4.jpg; images\BMW 320i 2025\car_img_5.jpg; images\BMW 320i 2025\car_img_6.jpg; images\BMW 320i 2025\car_img_7.jpg; images\BMW 320i 2025\car_img_8.jpg; images\BMW 320i 2025\car_img_9.jpg; images\BMW 320i 2025\car_img_10.jpg; images\BMW 320i 2025\car_img_11.jpg; images\BMW 320i 2025\car_img_12.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,330i,2024,"4,100,000 EGP",2.0 A/T LCI M Sport,https://www.contactcars.com/en/new-cars/bmw-330i/2f4dd142e1ba4267ab1a4fdaab38b781,images\BMW 330i 2024\car_img_1.jpg; images\BMW 330i 2024\car_img_2.jpg; images\BMW 330i 2024\car_img_3.jpg; images\BMW 330i 2024\car_img_4.jpg; images\BMW 330i 2024\car_img_5.jpg; images\BMW 330i 2024\car_img_6.jpg; images\BMW 330i 2024\car_img_7.jpg,4709,1456,1435,2851,5,258,400/1550-4400,250,5٫9,59,6٫5,4,95,8
BMW,340i,2025,"5,900,000 EGP",M-Sport,https://www.contactcars.com/en/new-cars/bmw-340i/c2ec2d81ac21,images\BMW 340i 2025\car_img_1.jpg; images\BMW 340i 2025\car_img_2.jpg; images\BMW 340i 2025\car_img_3.jpg; images\BMW 340i 2025\car_img_4.jpg; images\BMW 340i 2025\car_img_5.jpg; images\BMW 340i 2025\car_img_6.jpg; images\BMW 340i 2025\car_img_7.jpg; images\BMW 340i 2025\car_img_8.jpg; images\BMW 340i 2025\car_img_9.jpg; images\BMW 340i 2025\car_img_10.jpg,4709,1456,1435,2851,5,387,500/1900-5000,250,4٫4,59,8,6,95,8
BMW,420i Convertible,2025,"4,900,000 EGP",2.0 A/T 420i M Sport,https://www.contactcars.com/en/new-cars/bmw-420i_convertible/23884e4d170d,images\BMW 420i Convertible 2025\car_img_1.jpg; images\BMW 420i Convertible 2025\car_img_2.jpg; images\BMW 420i Convertible 2025\car_img_3.jpg; images\BMW 420i Convertible 2025\car_img_4.jpg; images\BMW 420i Convertible 2025\car_img_5.jpg; images\BMW 420i Convertible 2025\car_img_6.jpg; images\BMW 420i Convertible 2025\car_img_7.jpg; images\BMW 420i Convertible 2025\car_img_8.jpg,4783,1852,1442,2856,4,184,300 / 1350-4000,235,8٫2,59,6٫6,4,95,8
BMW,420i Gran Coupe,2025,"4,650,000 EGP",2.0 A/T 420i GC,https://www.contactcars.com/en/new-cars/bmw-420i_gran_coupe/789bedfb505e,images\BMW 420i Gran Coupe 2025\car_img_1.jpg; images\BMW 420i Gran Coupe 2025\car_img_2.jpg; images\BMW 420i Gran Coupe 2025\car_img_3.jpg; images\BMW 420i Gran Coupe 2025\car_img_4.jpg,4783,1852,1442,2856,5,184,300 / 1350-4000,235,7٫9,59,6٫5,4,95,8
BMW,440i Coupe,2025,"7,000,000 EGP",M440i xDrive,https://www.contactcars.com/en/new-cars/bmw-440i_coupe/5cdb77f3d9de,images\BMW 440i Coupe 2025\car_img_1.jpg; images\BMW 440i Coupe 2025\car_img_2.jpg; images\BMW 440i Coupe 2025\car_img_3.jpg; images\BMW 440i Coupe 2025\car_img_4.jpg,4768,1852,1383,2851,N/A,387/6500,500/1800-5000,250,4٫8,59,7٫7,6,95,8
BMW,520i,2025,"5,750,000 EGP",2.0 A/T M Sport,https://www.contactcars.com/en/new-cars/bmw-520i/6d866cf39cc6,images\BMW 520i 2025\car_img_1.jpg; images\BMW 520i 2025\car_img_2.jpg; images\BMW 520i 2025\car_img_3.jpg; images\BMW 520i 2025\car_img_4.jpg; images\BMW 520i 2025\car_img_5.jpg; images\BMW 520i 2025\car_img_6.jpg; images\BMW 520i 2025\car_img_7.jpg; images\BMW 520i 2025\car_img_8.jpg; images\BMW 520i 2025\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,520i,2025,"4,250,000 EGP",Luxury 1.6,https://www.contactcars.com/en/new-cars/bmw-520i/e8db852b62ed,images\BMW 520i 2025\car_img_1.jpg; images\BMW 520i 2025\car_img_2.jpg; images\BMW 520i 2025\car_img_3.jpg; images\BMW 520i 2025\car_img_4.jpg; images\BMW 520i 2025\car_img_5.jpg; images\BMW 520i 2025\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,740i,2025,"11,200,000 EGP",3.0 A/T Pure Excellence LWB,https://www.contactcars.com/en/new-cars/bmw-740i/c918a69c7c8e,images\BMW 740i 2025\car_img_1.jpg; images\BMW 740i 2025\car_img_2.jpg; images\BMW 740i 2025\car_img_3.jpg; images\BMW 740i 2025\car_img_4.jpg; images\BMW 740i 2025\car_img_5.jpg; images\BMW 740i 2025\car_img_6.jpg; images\BMW 740i 2025\car_img_7.jpg; images\BMW 740i 2025\car_img_8.jpg; images\BMW 740i 2025\car_img_9.jpg; images\BMW 740i 2025\car_img_10.jpg,5391,1950,1544,3215,5,381,520,250,5٫4,74,7٫9,6,N/A,8
BMW,760i,2025,"13,400,000 EGP",4.4 A/T xDrive M Sport,https://www.contactcars.com/en/new-cars/bmw-760i/0ceb76dfc8cf,images\BMW 760i 2025\car_img_1.jpg; images\BMW 760i 2025\car_img_2.jpg; images\BMW 760i 2025\car_img_3.jpg; images\BMW 760i 2025\car_img_4.jpg; images\BMW 760i 2025\car_img_5.jpg; images\BMW 760i 2025\car_img_6.jpg; images\BMW 760i 2025\car_img_7.jpg; images\BMW 760i 2025\car_img_8.jpg; images\BMW 760i 2025\car_img_9.jpg; images\BMW 760i 2025\car_img_10.jpg,5391,1950,1544,3215,5,544,750,250,4٫2,74,11٫2,8,N/A,8
BMW,i4,2024,"4,300,000 EGP",GC eDrive40 - M Sport,https://www.contactcars.com/en/new-cars/bmw-i4/87031ea9e42c4685b95940499676537a,images\BMW i4 2024\car_img_1.jpg; images\BMW i4 2024\car_img_2.jpg; images\BMW i4 2024\car_img_3.jpg; images\BMW i4 2024\car_img_4.jpg; images\BMW i4 2024\car_img_5.jpg; images\BMW i4 2024\car_img_6.jpg; images\BMW i4 2024\car_img_7.jpg; images\BMW i4 2024\car_img_8.jpg; images\BMW i4 2024\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,340,430,190,5٫7,N/A,N/A,N/A,N/A,N/A
BMW,i5,2025,"6,200,000 EGP",eDrive40 - M Sport,https://www.contactcars.com/en/new-cars/bmw-i5/f93649f7ca8c,images\BMW i5 2025\car_img_1.jpg; images\BMW i5 2025\car_img_2.jpg; images\BMW i5 2025\car_img_3.jpg; images\BMW i5 2025\car_img_4.jpg; images\BMW i5 2025\car_img_5.jpg; images\BMW i5 2025\car_img_6.jpg; images\BMW i5 2025\car_img_7.jpg; images\BMW i5 2025\car_img_8.jpg; images\BMW i5 2025\car_img_9.jpg; images\BMW i5 2025\car_img_10.jpg; images\BMW i5 2025\car_img_11.jpg; images\BMW i5 2025\car_img_12.jpg; images\BMW i5 2025\car_img_13.jpg,5060,1900,1515,1995,5,340,400,193,6,N/A,N/A,N/A,N/A,N/A
BMW,i7,2025,"10,560,000 EGP",xDrive60 Pure Excellence,https://www.contactcars.com/en/new-cars/bmw-i7/07c68b480586,images\BMW i7 2025\car_img_1.jpg; images\BMW i7 2025\car_img_2.jpg; images\BMW i7 2025\car_img_3.jpg; images\BMW i7 2025\car_img_4.jpg,5391,1950,1544,3215,5,544,745,240,4٫7,N/A,N/A,N/A,N/A,1
BMW,i7,2024,"10,500,000 EGP",xDrive60 Pure Excellence,https://www.contactcars.com/en/new-cars/bmw-i7/fb1d9d6b7ef9,images\BMW i7 2024\car_img_1.jpg; images\BMW i7 2024\car_img_2.jpg; images\BMW i7 2024\car_img_3.jpg; images\BMW i7 2024\car_img_4.jpg; images\BMW i7 2024\car_img_5.jpg,N/A,N/A,N/A,N/A,5,544,745,240,4٫7,N/A,N/A,N/A,N/A,1
BMW,iX,2025,"7,550,000 EGP",xDrive50,https://www.contactcars.com/en/new-cars/bmw-ix/31dadaf848c2,images\BMW iX 2025\car_img_1.jpg; images\BMW iX 2025\car_img_2.jpg; images\BMW iX 2025\car_img_3.jpg; images\BMW iX 2025\car_img_4.jpg,4953,1967,1595,3000,5,523,765,200,4٫6,N/A,N/A,N/A,N/A,N/A
BMW,iX,2024,"7,280,000 EGP",xDrive50,https://www.contactcars.com/en/new-cars/bmw-ix/822de9172c584fdda605ca88d9e9a5f7,images\BMW iX 2024\car_img_1.jpg; images\BMW iX 2024\car_img_2.jpg; images\BMW iX 2024\car_img_3.jpg; images\BMW iX 2024\car_img_4.jpg; images\BMW iX 2024\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,iX,2024,"6,420,000 EGP",xDrive40,https://www.contactcars.com/en/new-cars/bmw-ix/bba79dca540741ddaf5b222bb2f520b6,images\BMW iX 2024\car_img_1.jpg; images\BMW iX 2024\car_img_2.jpg; images\BMW iX 2024\car_img_3.jpg; images\BMW iX 2024\car_img_4.jpg; images\BMW iX 2024\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,iX1,2025,"3,650,000 EGP",eDrive20 - M Sport,https://www.contactcars.com/en/new-cars/bmw-ix1/35c157a2a886,images\BMW iX1 2025\car_img_1.jpg; images\BMW iX1 2025\car_img_2.jpg; images\BMW iX1 2025\car_img_3.jpg; images\BMW iX1 2025\car_img_4.jpg; images\BMW iX1 2025\car_img_5.jpg; images\BMW iX1 2025\car_img_6.jpg; images\BMW iX1 2025\car_img_7.jpg; images\BMW iX1 2025\car_img_8.jpg; images\BMW iX1 2025\car_img_9.jpg; images\BMW iX1 2025\car_img_10.jpg; images\BMW iX1 2025\car_img_11.jpg; images\BMW iX1 2025\car_img_12.jpg; images\BMW iX1 2025\car_img_13.jpg; images\BMW iX1 2025\car_img_14.jpg,4500,1845,1616,2692,5,204,250,170,8٫6,N/A,6٫3,N/A,N/A,N/A
BMW,iX1,2024,"3,600,000 EGP",iX1 xDrive30 - xLine,https://www.contactcars.com/en/new-cars/bmw-ix1/c446501afd564a94b858eeeb75b7a71a,images\BMW iX1 2024\car_img_1.jpg; images\BMW iX1 2024\car_img_2.jpg; images\BMW iX1 2024\car_img_3.jpg; images\BMW iX1 2024\car_img_4.jpg; images\BMW iX1 2024\car_img_5.jpg; images\BMW iX1 2024\car_img_6.jpg; images\BMW iX1 2024\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,iX2,2025,"3,850,000 EGP",eDrive20 M Sport,https://www.contactcars.com/en/new-cars/bmw-ix2/c1d2d71363c9,images\BMW iX2 2025\car_img_1.jpg; images\BMW iX2 2025\car_img_2.jpg; images\BMW iX2 2025\car_img_3.jpg; images\BMW iX2 2025\car_img_4.jpg; images\BMW iX2 2025\car_img_5.jpg; images\BMW iX2 2025\car_img_6.jpg; images\BMW iX2 2025\car_img_7.jpg; images\BMW iX2 2025\car_img_8.jpg; images\BMW iX2 2025\car_img_9.jpg; images\BMW iX2 2025\car_img_10.jpg; images\BMW iX2 2025\car_img_11.jpg; images\BMW iX2 2025\car_img_12.jpg; images\BMW iX2 2025\car_img_13.jpg; images\BMW iX2 2025\car_img_14.jpg,4554,1845,1590,2692,5,204,250,170,8٫6,N/A,6٫3,N/A,9,N/A
BMW,M135,2025,"4,450,000 EGP",xDrive,https://www.contactcars.com/en/new-cars/bmw-m135/61ec293a38af,images\BMW M135 2025\car_img_1.jpg; images\BMW M135 2025\car_img_2.jpg; images\BMW M135 2025\car_img_3.jpg; images\BMW M135 2025\car_img_4.jpg; images\BMW M135 2025\car_img_5.jpg; images\BMW M135 2025\car_img_6.jpg; images\BMW M135 2025\car_img_7.jpg; images\BMW M135 2025\car_img_8.jpg; images\BMW M135 2025\car_img_9.jpg; images\BMW M135 2025\car_img_10.jpg; images\BMW M135 2025\car_img_11.jpg; images\BMW M135 2025\car_img_12.jpg,4361,1800,1459,2670,5,300,400,250,4٫9,N/A,8٫3,N/A,N/A,7
BMW,M235,2025,"4,700,000 EGP",xDrive,https://www.contactcars.com/en/new-cars/bmw-m235/e9d1ec505107,images\BMW M235 2025\car_img_1.jpg; images\BMW M235 2025\car_img_2.jpg; images\BMW M235 2025\car_img_3.jpg; images\BMW M235 2025\car_img_4.jpg; images\BMW M235 2025\car_img_5.jpg; images\BMW M235 2025\car_img_6.jpg; images\BMW M235 2025\car_img_7.jpg; images\BMW M235 2025\car_img_8.jpg; images\BMW M235 2025\car_img_9.jpg; images\BMW M235 2025\car_img_10.jpg; images\BMW M235 2025\car_img_11.jpg; images\BMW M235 2025\car_img_12.jpg; images\BMW M235 2025\car_img_13.jpg; images\BMW M235 2025\car_img_14.jpg; images\BMW M235 2025\car_img_15.jpg; images\BMW M235 2025\car_img_16.jpg; images\BMW M235 2025\car_img_17.jpg; images\BMW M235 2025\car_img_18.jpg,4548,1800,1420,2670,5,N/A,N/A,250,4٫9,N/A,8٫3,N/A,N/A,7
BMW,M3,2023,"7,500,000 EGP",3.0 A/T Competition,https://www.contactcars.com/en/new-cars/bmw-m3/638a00a30a59d82ca4cb9ee4,images\BMW M3 2023\car_img_1.jpg; images\BMW M3 2023\car_img_2.jpg; images\BMW M3 2023\car_img_3.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,M3,2023,"7,800,000 EGP",3.0 A/T Competition M xDrive,https://www.contactcars.com/en/new-cars/bmw-m3/67525e3b2147488fb56f491cd1196bdb,images\BMW M3 2023\car_img_1.jpg; images\BMW M3 2023\car_img_2.jpg; images\BMW M3 2023\car_img_3.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,M3,2025,"10,600,000 EGP",Competition xDrive,https://www.contactcars.com/en/new-cars/bmw-m3/c631fb4f52b5,images\BMW M3 2025\car_img_1.jpg; images\BMW M3 2025\car_img_2.jpg; images\BMW M3 2025\car_img_3.jpg; images\BMW M3 2025\car_img_4.jpg; images\BMW M3 2025\car_img_5.jpg; images\BMW M3 2025\car_img_6.jpg; images\BMW M3 2025\car_img_7.jpg; images\BMW M3 2025\car_img_8.jpg; images\BMW M3 2025\car_img_9.jpg; images\BMW M3 2025\car_img_10.jpg,4709,1456,1435,2851,5,480,550,250,4٫2,59,6٫9,6,95,8
BMW,M4,2023,"7,860,000 EGP",3.0 A/T Competition M xDrive,https://www.contactcars.com/en/new-cars/bmw-m4/40ad997f5b9f454a8f4db97f7674692b,images\BMW M4 2023\car_img_1.jpg; images\BMW M4 2023\car_img_2.jpg; images\BMW M4 2023\car_img_3.jpg; images\BMW M4 2023\car_img_4.jpg; images\BMW M4 2023\car_img_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMW,M4,2023,"7,560,000 EGP",3.0 A/T Competition Coupe,https://www.contactcars.com/en/new-cars/bmw-m4/638a011e0a59d82ca4cb9ee6,images\BMW M4 2023\car_img_1.jpg; images\BMW M4 2023\car_img_2.jpg; images\BMW M4 2023\car_img_3.jpg; images\BMW M4 2023\car_img_4.jpg; images\BMW M4 2023\car_img_5.jpg; images\BMW M4 2023\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
